"loop","Label","Estimate","StandardError","DF","tValue","Probt","Alpha","Lower","Upper"
896,"b53",0.1287,0.153,500,0.84,0.4008,0.05,-0.172,0.4293
897,"b03",0.5783,0.6139,500,0.94,0.3466,0.05,-0.6278,1.7844
897,"b13",-0.1525,0.3112,500,-0.49,0.6243,0.05,-0.764,0.459
897,"b23",0.03105,0.1307,500,0.24,0.8123,0.05,-0.2258,0.2879
897,"b33",0.07195,0.1349,500,0.53,0.5939,0.05,-0.193,0.3369
897,"b43",-0.5708,0.422,500,-1.35,0.1768,0.05,-1.3998,0.2582
897,"b53",-0.3564,0.2585,500,-1.38,0.1686,0.05,-0.8643,0.1514
898,"b03",1.2264,0.5902,500,2.08,0.0382,0.05,0.06694,2.3859
898,"b13",0.08072,0.1629,500,0.5,0.6205,0.05,-0.2394,0.4008
898,"b23",0.12,0.206,500,0.58,0.5603,0.05,-0.2847,0.5248
898,"b33",0.08571,0.1011,500,0.85,0.3968,0.05,-0.1128,0.2843
898,"b43",-0.6412,0.3826,500,-1.68,0.0944,0.05,-1.3929,0.1105
898,"b53",0.06027,0.1137,500,0.53,0.5961,0.05,-0.163,0.2836
899,"b03",1.6241,0.5195,500,3.13,0.0019,0.05,0.6034,2.6447
899,"b13",0.2883,0.2042,500,1.41,0.1585,0.05,-0.1128,0.6894
899,"b23",-0.09449,0.2904,500,-0.33,0.7451,0.05,-0.6651,0.4761
899,"b33",0.1509,0.1794,500,0.84,0.4005,0.05,-0.2015,0.5033
899,"b43",-0.6115,0.226,500,-2.71,0.0071,0.05,-1.0556,-0.1675
899,"b53",0.02211,0.1562,500,0.14,0.8875,0.05,-0.2847,0.3289
900,"b03",1.1528,0.5306,500,2.17,0.0303,0.05,0.1103,2.1953
900,"b13",-0.00408,0.1708,500,-0.02,0.981,0.05,-0.3397,0.3315
900,"b23",0.002465,0.1445,500,0.02,0.9864,0.05,-0.2815,0.2864
900,"b33",0.03064,0.09867,500,0.31,0.7563,0.05,-0.1632,0.2245
900,"b43",-0.4889,0.3264,500,-1.5,0.1347,0.05,-1.1301,0.1522
900,"b53",0.01042,0.2731,500,0.04,0.9696,0.05,-0.5262,0.5471
901,"b03",2.2712,0.4237,500,5.36,"<.0001",0.05,1.4388,3.1036
901,"b13",0.1467,0.1963,500,0.75,"0.4552",0.05,-0.2389,0.5323
901,"b23",-0.0679,0.1646,500,-0.41,"0.6802",0.05,-0.3913,0.2555
901,"b33",0.0988,0.1446,500,0.68,"0.4949",0.05,-0.1854,0.383
901,"b43",-0.9941,0.38,500,-2.62,"0.0092",0.05,-1.7408,-0.2475
901,"b53",0.2817,0.2113,500,1.33,"0.1831",0.05,-0.1334,0.6967
902,"b03",1.5225,0.5764,500,2.64,0.0085,0.05,0.3901,2.6549
902,"b13",-0.2618,0.4764,500,-0.55,0.583,0.05,-1.1978,0.6743
902,"b23",-0.4295,0.2437,500,-1.76,0.0787,0.05,-0.9083,0.04938
902,"b33",-0.1768,0.2339,500,-0.76,0.45,0.05,-0.6364,0.2827
902,"b43",-0.324,0.2607,500,-1.24,0.2146,0.05,-0.8362,0.1882
902,"b53",0.1625,0.1402,500,1.16,0.2469,0.05,-0.1129,0.438
903,"b03",1.9381,0.4138,500,4.68,"<.0001",0.05,1.1251,2.751
903,"b13",0.1147,0.1976,500,0.58,"0.5617",0.05,-0.2735,0.503
903,"b23",-0.0582,0.1892,500,-0.31,"0.7585",0.05,-0.4299,0.3135
903,"b33",-0.03632,0.1431,500,-0.25,"0.7997",0.05,-0.3174,0.2448
903,"b43",-0.6919,0.1727,500,-4.01,"<.0001",0.05,-1.0313,-0.3525
903,"b53",0.2774,0.1319,500,2.1,"0.0360",0.05,0.01826,0.5366
904,"b03",1.9255,0.4819,500,4,"<.0001",0.05,0.9786,2.8723
904,"b13",0.3345,0.3882,500,0.86,"0.3893",0.05,-0.4282,1.0973
904,"b23",0.04977,0.1764,500,0.28,"0.7779",0.05,-0.2968,0.3963
904,"b33",0.2611,0.1887,500,1.38,"0.1672",0.05,-0.1097,0.6319
904,"b43",-1.3775,0.3818,500,-3.61,"0.0003",0.05,-2.1277,-0.6273
904,"b53",-0.1116,0.1917,500,-0.58,"0.5608",0.05,-0.4882,0.2651
905,"b03",2.0377,0.4745,500,4.29,"<.0001",0.05,1.1053,2.97
905,"b13",0.4288,0.3402,500,1.26,"0.2081",0.05,-0.2396,1.0971
905,"b23",-0.05179,0.1089,500,-0.48,"0.6347",0.05,-0.2658,0.1622
905,"b33",0.03236,0.1038,500,0.31,"0.7554",0.05,-0.1716,0.2363
905,"b43",-1.067,0.3215,500,-3.32,"0.0010",0.05,-1.6986,-0.4353
905,"b53",0.09216,0.2149,500,0.43,"0.6682",0.05,-0.33,0.5143
906,"b03",1.6379,0.7125,500,2.3,0.0219,0.05,0.238,3.0377
906,"b13",-0.4441,0.6034,500,-0.74,0.4621,0.05,-1.6295,0.7414
906,"b23",-0.5816,0.3066,500,-1.9,0.0584,0.05,-1.184,0.0208
906,"b33",-0.08892,0.2543,500,-0.35,0.7267,0.05,-0.5885,0.4106
906,"b43",-1.1797,0.4005,500,-2.95,0.0034,0.05,-1.9666,-0.3928
906,"b53",0.3548,0.2829,500,1.25,0.2105,0.05,-0.2011,0.9106
907,"b03",0.8596,0.6532,500,1.32,0.1888,0.05,-0.4237,2.143
907,"b13",0.1312,0.3299,500,0.4,0.6909,0.05,-0.5169,0.7793
907,"b23",-0.01422,0.1216,500,-0.12,0.907,0.05,-0.2532,0.2248
907,"b33",0.001208,0.06788,500,0.02,0.9858,0.05,-0.1322,0.1346
907,"b43",-0.3872,0.351,500,-1.1,0.2704,0.05,-1.0768,0.3023
907,"b53",0.1802,0.2257,500,0.8,0.4248,0.05,-0.2631,0.6236
908,"b03",1.529,0.554,500,2.76,0.006,0.05,0.4405,2.6175
908,"b13",0.04586,0.1755,500,0.26,0.794,0.05,-0.299,0.3907
908,"b23",0.01227,0.1379,500,0.09,0.9291,0.05,-0.2586,0.2831
908,"b33",0.172,0.1346,500,1.28,0.2021,0.05,-0.09255,0.4365
908,"b43",-0.8408,0.3719,500,-2.26,0.0242,0.05,-1.5715,-0.1101
908,"b53",0.05135,0.2007,500,0.26,0.7982,0.05,-0.343,0.4457
909,"b03",1.6184,0.6876,500,2.35,0.019,0.05,0.2675,2.9694
909,"b13",-0.1823,0.5565,500,-0.33,0.7433,0.05,-1.2757,0.9111
909,"b23",-0.03506,0.1669,500,-0.21,0.8337,0.05,-0.363,0.2929
909,"b33",0.02949,0.1556,500,0.19,0.8498,0.05,-0.2762,0.3352
909,"b43",-0.5443,0.2167,500,-2.51,0.0123,0.05,-0.9702,-0.1185
909,"b53",0.2446,0.3019,500,0.81,0.4183,0.05,-0.3486,0.8377
910,"b03",1.4224,0.476,500,2.99,0.0029,0.05,0.4873,2.3575
910,"b13",0.1395,0.4919,500,0.28,0.7768,0.05,-0.8268,1.1059
910,"b23",0.01688,0.207,500,0.08,0.935,0.05,-0.3897,0.4235
910,"b33",0.04543,0.1096,500,0.41,0.6787,0.05,-0.1699,0.2608
910,"b43",-0.5442,0.2818,500,-1.93,0.054,0.05,-1.0979,0.009504
910,"b53",0.1331,0.227,500,0.59,0.5578,0.05,-0.3128,0.579
911,"b03",1.8755,0.5366,500,3.5,5e-04,0.05,0.8212,2.9298
911,"b13",-0.03997,0.4264,500,-0.09,0.9253,0.05,-0.8776,0.7977
911,"b23",0.3478,0.2571,500,1.35,0.1768,0.05,-0.1574,0.8529
911,"b33",-0.2724,0.2127,500,-1.28,0.201,0.05,-0.6903,0.1456
911,"b43",-0.8445,0.3448,500,-2.45,0.0146,0.05,-1.5219,-0.1671
911,"b53",0.4994,0.2417,500,2.07,0.0393,0.05,0.02457,0.9742
912,"b03",1.6467,0.6279,500,2.62,0.009,0.05,0.4131,2.8803
912,"b13",-0.1013,0.4239,500,-0.24,0.8112,0.05,-0.9342,0.7316
912,"b23",0.2372,0.357,500,0.66,0.5067,0.05,-0.4642,0.9386
912,"b33",0.163,0.2114,500,0.77,0.441,0.05,-0.2523,0.5783
912,"b43",-0.7089,0.3851,500,-1.84,0.0662,0.05,-1.4655,0.04762
912,"b53",0.009605,0.1437,500,0.07,0.9468,0.05,-0.2728,0.292
913,"b03",1.1593,0.5562,500,2.08,0.0376,0.05,0.06657,2.2521
913,"b13",0.109,0.3622,500,0.3,0.7636,0.05,-0.6026,0.8205
913,"b23",0.1198,0.2083,500,0.58,0.5654,0.05,-0.2894,0.529
913,"b33",0.2392,0.2526,500,0.95,0.3442,0.05,-0.2571,0.7355
913,"b43",-0.2685,0.2385,500,-1.13,0.2609,0.05,-0.7372,0.2002
913,"b53",0.2522,0.2274,500,1.11,0.2679,0.05,-0.1946,0.699
914,"b03",1.3018,0.476,500,2.74,0.0065,0.05,0.3666,2.2369
914,"b13",0.1306,0.1975,500,0.66,0.5085,0.05,-0.2573,0.5186
914,"b23",0.02619,0.1308,500,0.2,0.8415,0.05,-0.2309,0.2833
914,"b33",0.02659,0.08772,500,0.3,0.7619,0.05,-0.1458,0.1989
914,"b43",-0.5709,0.4171,500,-1.37,0.1718,0.05,-1.3905,0.2487
914,"b53",-0.1172,0.2058,500,-0.57,0.5692,0.05,-0.5216,0.2872
915,"b03",1.4168,0.6027,500,2.35,0.0191,0.05,0.2326,2.6009
915,"b13",0.2187,0.6259,500,0.35,0.727,0.05,-1.011,1.4483
915,"b23",-0.769,0.312,500,-2.46,0.0141,0.05,-1.3821,-0.156
915,"b33",0.1416,0.3324,500,0.43,0.6703,0.05,-0.5115,0.7947
915,"b43",-0.921,0.4427,500,-2.08,0.038,0.05,-1.7908,-0.05119
915,"b53",0.1983,0.2898,500,0.68,0.4942,0.05,-0.3711,0.7676
916,"b03",1.2906,0.4922,500,2.62,0.009,0.05,0.3235,2.2577
916,"b13",0.1925,0.2607,500,0.74,0.4606,0.05,-0.3196,0.7046
916,"b23",0.2352,0.2133,500,1.1,0.2706,0.05,-0.1839,0.6543
916,"b33",0.2453,0.1799,500,1.36,0.1732,0.05,-0.1081,0.5987
916,"b43",-0.7643,0.2696,500,-2.83,0.0048,0.05,-1.294,-0.2345
916,"b53",0.1722,0.138,500,1.25,0.2125,0.05,-0.09881,0.4433
917,"b03",1.0765,0.5728,500,1.88,0.0608,0.05,-0.04897,2.2019
917,"b13",-0.1809,0.3869,500,-0.47,0.6404,0.05,-0.941,0.5793
917,"b23",-0.1136,0.177,500,-0.64,0.5212,0.05,-0.4613,0.2341
917,"b33",0.2284,0.2057,500,1.11,0.2673,0.05,-0.1757,0.6326
917,"b43",-0.3659,0.2323,500,-1.58,0.1158,0.05,-0.8222,0.09045
917,"b53",-0.02365,0.1488,500,-0.16,0.8738,0.05,-0.316,0.2687
918,"b03",1.3166,0.4855,500,2.71,0.0069,0.05,0.3627,2.2705
918,"b13",0.4451,0.3824,500,1.16,0.2449,0.05,-0.3061,1.1963
918,"b23",0.228,0.1969,500,1.16,0.2474,0.05,-0.1588,0.6149
918,"b33",-0.02943,0.1692,500,-0.17,0.862,0.05,-0.3619,0.303
918,"b43",-1.192,0.3895,500,-3.06,0.0023,0.05,-1.9572,-0.4267
918,"b53",0.2174,0.1761,500,1.23,0.2176,0.05,-0.1286,0.5635
919,"b03",1.5071,0.4422,500,3.41,7e-04,0.05,0.6383,2.3758
919,"b13",0.2129,0.2302,500,0.92,0.3557,0.05,-0.2395,0.6652
919,"b23",-0.00243,0.1405,500,-0.02,0.9862,0.05,-0.2785,0.2737
919,"b33",0.1028,0.1349,500,0.76,0.4466,0.05,-0.1623,0.3679
919,"b43",-0.8621,0.3409,500,-2.53,0.0118,0.05,-1.5319,-0.1922
919,"b53",-0.0031,0.1407,500,-0.02,0.9824,0.05,-0.2796,0.2734
920,"b03",0.8159,0.5878,500,1.39,0.1657,0.05,-0.3389,1.9707
920,"b13",0.2319,0.3552,500,0.65,0.5141,0.05,-0.4659,0.9297
920,"b23",0.07869,0.1887,500,0.42,0.6769,0.05,-0.2921,0.4495
920,"b33",-0.0146,0.1649,500,-0.09,0.9295,0.05,-0.3386,0.3094
920,"b43",-0.348,0.2648,500,-1.31,0.1893,0.05,-0.8682,0.1722
920,"b53",-0.2901,0.3043,500,-0.95,0.3409,0.05,-0.8879,0.3077
921,"b03",1.8092,0.6883,500,2.63,0.0088,0.05,0.4568,3.1615
921,"b13",-0.3005,0.4383,500,-0.69,0.4933,0.05,-1.1615,0.5606
921,"b23",0.1443,0.1917,500,0.75,0.452,0.05,-0.2324,0.521
921,"b33",0.2687,0.2359,500,1.14,0.2552,0.05,-0.1947,0.7322
921,"b43",-0.9141,0.435,500,-2.1,0.0361,0.05,-1.7688,-0.05939
921,"b53",0.1064,0.1981,500,0.54,0.5916,0.05,-0.2829,0.4957
922,"b03",1.9989,0.4336,500,4.61,"<.0001",0.05,1.147,2.8507
922,"b13",0.4755,0.2348,500,2.03,"0.0434",0.05,0.01422,0.9368
922,"b23",0.08301,0.1426,500,0.58,"0.5608",0.05,-0.1972,0.3633
922,"b33",0.05044,0.1036,500,0.49,"0.6266",0.05,-0.1531,0.254
922,"b43",-0.8557,0.3087,500,-2.77,"0.0058",0.05,-1.4622,-0.2491
922,"b53",0.2361,0.1519,500,1.55,"0.1207",0.05,-0.06235,0.5346
923,"b03",1.805,0.4696,500,3.84,1e-04,0.05,0.8823,2.7277
923,"b13",0.3443,0.2981,500,1.16,0.2486,0.05,-0.2413,0.9299
923,"b23",0.1857,0.2344,500,0.79,0.4286,0.05,-0.2748,0.6461
923,"b33",0.1826,0.1448,500,1.26,0.2078,0.05,-0.1018,0.467
923,"b43",-1.1471,0.3523,500,-3.26,0.0012,0.05,-1.8393,-0.455
923,"b53",-0.00594,0.1358,500,-0.04,0.9651,0.05,-0.2727,0.2608
924,"b03",2.1469,0.6221,500,3.45,6e-04,0.05,0.9246,3.3693
924,"b13",-0.2083,0.4869,500,-0.43,0.669,0.05,-1.1648,0.7483
924,"b23",-0.2067,0.1612,500,-1.28,0.2004,0.05,-0.5234,0.1101
924,"b33",0.1063,0.1151,500,0.92,0.3564,0.05,-0.1199,0.3324
924,"b43",-0.6244,0.294,500,-2.12,0.0341,0.05,-1.202,-0.0469
924,"b53",0.3571,0.2004,500,1.78,0.0753,0.05,-0.03655,0.7507
925,"b03",1.5868,0.5376,500,2.95,0.0033,0.05,0.5305,2.6431
925,"b13",0.2884,0.4636,500,0.62,0.5342,0.05,-0.6225,1.1992
925,"b23",-0.4457,0.243,500,-1.83,0.0672,0.05,-0.9231,0.03174
925,"b33",-0.06143,0.2359,500,-0.26,0.7946,0.05,-0.5249,0.402
925,"b43",-0.6774,0.2887,500,-2.35,0.0194,0.05,-1.2447,-0.1102
925,"b53",0.7917,0.3155,500,2.51,0.0124,0.05,0.1718,1.4116
926,"b03",1.1364,0.5409,500,2.1,0.0361,0.05,0.07369,2.199
926,"b13",0.07801,0.3458,500,0.23,0.8216,0.05,-0.6014,0.7574
926,"b23",0.1739,0.1771,500,0.98,0.3267,0.05,-0.1741,0.5219
926,"b33",0.03438,0.1461,500,0.24,0.8141,0.05,-0.2527,0.3215
926,"b43",-0.5902,0.2904,500,-2.03,0.0427,0.05,-1.1608,-0.01958
926,"b53",0.08632,0.1371,500,0.63,0.5292,0.05,-0.183,0.3556
927,"b03",1.5687,0.6921,500,2.27,0.0238,0.05,0.2089,2.9284
927,"b13",-0.3106,0.6929,500,-0.45,0.6541,0.05,-1.672,1.0507
927,"b23",-0.2974,0.3819,500,-0.78,0.4365,0.05,-1.0476,0.4529
927,"b33",0.0247,0.1376,500,0.18,0.8577,0.05,-0.2457,0.2951
927,"b43",-0.43,0.2416,500,-1.78,0.0758,0.05,-0.9047,0.04478
927,"b53",0.3489,0.2872,500,1.21,0.225,0.05,-0.2153,0.9131
928,"b03",2.4754,0.6693,500,3.7,2e-04,0.05,1.1605,3.7903
928,"b13",-0.6896,0.5741,500,-1.2,0.2303,0.05,-1.8176,0.4384
928,"b23",-0.1044,0.2196,500,-0.48,0.6348,0.05,-0.5359,0.3271
928,"b33",0.1902,0.2492,500,0.76,0.4456,0.05,-0.2994,0.6798
928,"b43",-0.9123,0.3925,500,-2.32,0.0205,0.05,-1.6834,-0.1412
928,"b53",0.6642,0.3517,500,1.89,0.0595,0.05,-0.02665,1.3551
929,"b03",1.3519,0.5669,500,2.38,0.0175,0.05,0.2382,2.4656
929,"b13",-0.05546,0.4262,500,-0.13,0.8965,0.05,-0.8928,0.7819
929,"b23",-0.1767,0.2038,500,-0.87,0.3865,0.05,-0.5771,0.2238
929,"b33",0.0802,0.07068,500,1.13,0.257,0.05,-0.05866,0.2191
929,"b43",-0.4141,0.2195,500,-1.89,0.0598,0.05,-0.8453,0.01708
929,"b53",0.2255,0.25,500,0.9,0.3676,0.05,-0.2657,0.7167
930,"b03",1.9188,0.6706,500,2.86,0.0044,0.05,0.6013,3.2363
930,"b13",0.08844,0.5015,500,0.18,0.8601,0.05,-0.8969,1.0738
930,"b23",-0.1775,0.2409,500,-0.74,0.4616,0.05,-0.6508,0.2958
930,"b33",0.3568,0.257,500,1.39,0.1656,0.05,-0.148,0.8617
930,"b43",-0.9691,0.407,500,-2.38,0.0176,0.05,-1.7688,-0.1695
930,"b53",0.4804,0.2746,500,1.75,0.0809,0.05,-0.0592,1.02
931,"b03",1.5758,0.4906,500,3.21,0.0014,0.05,0.6119,2.5397
931,"b13",0.3901,0.331,500,1.18,0.2391,0.05,-0.2602,1.0405
931,"b23",0.08303,0.3414,500,0.24,0.808,0.05,-0.5878,0.7538
931,"b33",0.1526,0.1613,500,0.95,0.3446,0.05,-0.1643,0.4695
931,"b43",-0.843,0.3677,500,-2.29,0.0223,0.05,-1.5655,-0.1206
931,"b53",0.05202,0.2058,500,0.25,0.8006,0.05,-0.3524,0.4564
932,"b03",1.9188,0.6706,500,2.86,0.0044,0.05,0.6013,3.2363
932,"b13",0.08844,0.5015,500,0.18,0.8601,0.05,-0.8969,1.0738
932,"b23",-0.1775,0.2409,500,-0.74,0.4616,0.05,-0.6508,0.2958
932,"b33",0.3568,0.257,500,1.39,0.1656,0.05,-0.148,0.8617
932,"b43",-0.9691,0.407,500,-2.38,0.0176,0.05,-1.7688,-0.1695
932,"b53",0.4804,0.2746,500,1.75,0.0809,0.05,-0.0592,1.02
933,"b03",1.4846,0.4371,500,3.4,7e-04,0.05,0.6258,2.3433
933,"b13",0.4501,0.3435,500,1.31,0.1907,0.05,-0.2248,1.125
933,"b23",-0.09183,0.1301,500,-0.71,0.4808,0.05,-0.3475,0.1639
933,"b33",0.0875,0.1273,500,0.69,0.492,0.05,-0.1625,0.3375
933,"b43",-1.1063,0.3408,500,-3.25,0.0012,0.05,-1.7759,-0.4367
933,"b53",0.1684,0.14,500,1.2,0.2297,0.05,-0.1067,0.4436
934,"b03",2.4186,0.644,500,3.76,2e-04,0.05,1.1533,3.6839
934,"b13",-0.2887,0.509,500,-0.57,0.5708,0.05,-1.2888,0.7114
934,"b23",-0.0869,0.08814,500,-0.99,0.3247,0.05,-0.2601,0.08627
934,"b33",0.06853,0.1046,500,0.66,0.5127,0.05,-0.137,0.2741
934,"b43",-0.8417,0.3002,500,-2.8,0.0052,0.05,-1.4316,-0.2519
934,"b53",0.2338,0.118,500,1.98,0.048,0.05,0.002026,0.4656
935,"b03",1.6378,0.5761,500,2.84,0.0046,0.05,0.506,2.7696
935,"b13",0.02509,0.4317,500,0.06,0.9537,0.05,-0.8232,0.8733
935,"b23",-0.06047,0.1361,500,-0.44,0.6569,0.05,-0.3278,0.2069
935,"b33",0.07901,0.07426,500,1.06,0.2878,0.05,-0.06688,0.2249
935,"b43",-0.6636,0.2662,500,-2.49,0.013,0.05,-1.1867,-0.1406
935,"b53",0.1886,0.1535,500,1.23,0.2197,0.05,-0.113,0.4902
936,"b03",1.3054,0.5289,500,2.47,0.0139,0.05,0.2663,2.3444
936,"b13",0.1271,0.1855,500,0.69,0.4934,0.05,-0.2373,0.4916
936,"b23",-0.04936,0.09947,500,-0.5,0.6199,0.05,-0.2448,0.1461
936,"b33",0.0925,0.134,500,0.69,0.4904,0.05,-0.1708,0.3558
936,"b43",-0.7024,0.4187,500,-1.68,0.094,0.05,-1.525,0.1201
936,"b53",0.002348,0.08188,500,0.03,0.9771,0.05,-0.1585,0.1632
937,"b03",1.8137,0.5207,500,3.48,5e-04,0.05,0.7906,2.8368
937,"b13",0.1096,0.2155,500,0.51,0.6114,0.05,-0.3138,0.5329
937,"b23",-0.01548,0.0815,500,-0.19,0.8494,0.05,-0.1756,0.1446
937,"b33",0.1665,0.1062,500,1.57,0.1176,0.05,-0.04219,0.3751
937,"b43",-0.8365,0.3293,500,-2.54,0.0114,0.05,-1.4834,-0.1896
937,"b53",0.0976,0.1692,500,0.58,0.5644,0.05,-0.2349,0.4301
938,"b03",1.6723,0.5723,500,2.92,0.0036,0.05,0.5479,2.7968
938,"b13",0.1788,0.6078,500,0.29,0.7687,0.05,-1.0154,1.373
938,"b23",-0.2349,0.3073,500,-0.76,0.445,0.05,-0.8385,0.3688
938,"b33",-0.1128,0.3439,500,-0.33,0.7431,0.05,-0.7885,0.5629
938,"b43",-0.9371,0.4099,500,-2.29,0.0227,0.05,-1.7423,-0.1318
938,"b53",0.9801,0.3171,500,3.09,0.0021,0.05,0.3571,1.603
939,"b03",1.1593,0.5562,500,2.08,0.0376,0.05,0.06657,2.2521
939,"b13",0.109,0.3622,500,0.3,0.7636,0.05,-0.6026,0.8205
939,"b23",0.1198,0.2083,500,0.58,0.5654,0.05,-0.2894,0.529
939,"b33",0.2392,0.2526,500,0.95,0.3442,0.05,-0.2571,0.7355
939,"b43",-0.2685,0.2385,500,-1.13,0.2609,0.05,-0.7372,0.2002
939,"b53",0.2522,0.2274,500,1.11,0.2679,0.05,-0.1946,0.699
940,"b03",1.9613,0.6803,500,2.88,0.0041,0.05,0.6247,3.298
940,"b13",-0.5438,0.577,500,-0.94,0.3464,0.05,-1.6773,0.5898
940,"b23",-0.4168,0.358,500,-1.16,0.2449,0.05,-1.1201,0.2866
940,"b33",0.3832,0.3087,500,1.24,0.2151,0.05,-0.2233,0.9897
940,"b43",-0.285,0.3495,500,-0.82,0.4152,0.05,-0.9717,0.4017
940,"b53",0.1048,0.2533,500,0.41,0.6793,0.05,-0.3929,0.6024
941,"b03",1.1845,0.5617,500,2.11,0.0355,0.05,0.08079,2.2881
941,"b13",0.06661,0.1191,500,0.56,0.5764,0.05,-0.1675,0.3007
941,"b23",-0.05504,0.23,500,-0.24,0.811,0.05,-0.5069,0.3969
941,"b33",0.1333,0.1536,500,0.87,0.3858,0.05,-0.1685,0.4352
941,"b43",-0.4003,0.4542,500,-0.88,0.3786,0.05,-1.2926,0.492
941,"b53",0.1205,0.09063,500,1.33,0.1841,0.05,-0.05752,0.2986
942,"b03",0.7448,0.4867,500,1.53,0.1266,0.05,-0.2114,1.701
942,"b13",0.09258,0.2766,500,0.33,0.738,0.05,-0.4509,0.6361
942,"b23",-0.01745,0.104,500,-0.17,0.8668,0.05,-0.2218,0.1869
942,"b33",0.07999,0.1014,500,0.79,0.4307,0.05,-0.1193,0.2792
942,"b43",-0.3572,0.4001,500,-0.89,0.3725,0.05,-1.1433,0.4289
942,"b53",0.08533,0.08528,500,1,0.3175,0.05,-0.08221,0.2529
943,"b03",0.5732,0.704,500,0.81,0.4159,0.05,-0.81,1.9564
943,"b13",0.8183,0.6216,500,1.32,0.1886,0.05,-0.403,2.0396
943,"b23",-0.3388,0.2428,500,-1.4,0.1635,0.05,-0.8158,0.1382
943,"b33",-0.1967,0.2799,500,-0.7,0.4827,0.05,-0.7466,0.3533
943,"b43",-0.3677,0.4013,500,-0.92,0.3599,0.05,-1.1561,0.4207
943,"b53",0.4281,0.321,500,1.33,0.1829,0.05,-0.2025,1.0588
944,"b03",1.2863,0.7722,500,1.67,0.0964,0.05,-0.2307,2.8034
944,"b13",-0.6674,0.603,500,-1.11,0.2689,0.05,-1.8521,0.5173
944,"b23",0.07956,0.1852,500,0.43,0.6677,0.05,-0.2844,0.4435
944,"b33",0.06223,0.1733,500,0.36,0.7197,0.05,-0.2783,0.4028
944,"b43",-0.2198,0.2526,500,-0.87,0.3846,0.05,-0.716,0.2764
944,"b53",0.5116,0.3846,500,1.33,0.1841,0.05,-0.2442,1.2673
945,"b03",2.3443,0.6966,500,3.37,8e-04,0.05,0.9757,3.7129
945,"b13",-0.2882,0.7309,500,-0.39,0.6935,0.05,-1.7242,1.1477
945,"b23",-0.4634,0.3525,500,-1.31,0.1893,0.05,-1.156,0.2292
945,"b33",0.5906,0.3446,500,1.71,0.0872,0.05,-0.08657,1.2677
945,"b43",-0.7096,0.3973,500,-1.79,0.0747,0.05,-1.4903,0.07101
945,"b53",0.9401,0.3767,500,2.5,0.0129,0.05,0.1999,1.6803
946,"b03",1.3978,0.6394,500,2.19,0.0293,0.05,0.1415,2.6541
946,"b13",0.1505,0.473,500,0.32,0.7504,0.05,-0.7787,1.0798
946,"b23",0.03776,0.07859,500,0.48,0.6311,0.05,-0.1167,0.1922
946,"b33",0.1264,0.08069,500,1.57,0.118,0.05,-0.03218,0.2849
946,"b43",-0.6197,0.2352,500,-2.64,0.0087,0.05,-1.0817,-0.1577
946,"b53",0.0983,0.3515,500,0.28,0.7799,0.05,-0.5924,0.789
947,"b03",1.7692,0.504,500,3.51,5e-04,0.05,0.779,2.7593
947,"b13",-0.2786,0.3393,500,-0.82,0.4121,0.05,-0.9452,0.3881
947,"b23",0.01814,0.1381,500,0.13,0.8956,0.05,-0.2532,0.2895
947,"b33",0.08047,0.1448,500,0.56,0.5786,0.05,-0.204,0.3649
947,"b43",-0.3283,0.342,500,-0.96,0.3376,0.05,-1.0003,0.3437
947,"b53",0.28,0.236,500,1.19,0.2359,0.05,-0.1836,0.7436
948,"b03",1.4993,0.413,500,3.63,3e-04,0.05,0.688,2.3107
948,"b13",0.2786,0.2045,500,1.36,0.1738,0.05,-0.1232,0.6803
948,"b23",0.09594,0.07343,500,1.31,0.192,0.05,-0.04833,0.2402
948,"b33",-0.01502,0.1972,500,-0.08,0.9393,0.05,-0.4025,0.3725
948,"b43",-0.6113,0.2842,500,-2.15,0.0319,0.05,-1.1696,-0.05301
948,"b53",0.02463,0.156,500,0.16,0.8746,0.05,-0.2819,0.3311
949,"b03",1.9371,0.5804,500,3.34,9e-04,0.05,0.7967,3.0774
949,"b13",-0.1302,0.448,500,-0.29,0.7714,0.05,-1.0103,0.7499
949,"b23",0.4456,0.2598,500,1.72,0.0869,0.05,-0.06483,0.956
949,"b33",0.01206,0.2071,500,0.06,0.9536,0.05,-0.3949,0.419
949,"b43",-1.3631,0.3543,500,-3.85,1e-04,0.05,-2.0592,-0.6671
949,"b53",-0.1018,0.2363,500,-0.43,0.6668,0.05,-0.5661,0.3625
950,"b03",0.6309,0.4526,500,1.39,0.164,0.05,-0.2584,1.5202
950,"b13",0.2508,0.2533,500,0.99,0.3227,0.05,-0.2469,0.7485
950,"b23",-0.01664,0.07381,500,-0.23,0.8218,0.05,-0.1616,0.1284
950,"b33",0.05582,0.07765,500,0.72,0.4726,0.05,-0.09674,0.2084
950,"b43",-0.4085,0.2773,500,-1.47,0.1414,0.05,-0.9534,0.1364
950,"b53",0.195,0.1928,500,1.01,0.3125,0.05,-0.1839,0.5739
951,"b03",0.8867,0.7182,500,1.23,0.2176,0.05,-0.5245,2.2978
951,"b13",0.5764,0.6926,500,0.83,0.4057,0.05,-0.7843,1.9371
951,"b23",-0.8446,0.3357,500,-2.52,0.0122,0.05,-1.5042,-0.185
951,"b33",-0.6079,0.4218,500,-1.44,0.1501,0.05,-1.4365,0.2208
951,"b43",-0.9353,0.4208,500,-2.22,0.0267,0.05,-1.7621,-0.1085
