"loop","Parameter","Estimate","StandardError","DF","tValue","Probt","Alpha","Lower","Upper","Gradient"
8,"phi2",0.5995,0.2366,500,2.53,"0.0116",0.05,0.1347,1.0642,-4e-05
9,"b01",-2.1956,0.308,500,-7.13,"<.0001",0.05,-2.8008,-1.5905,-2e-05
9,"b02",-1.6767,0.2534,500,-6.62,"<.0001",0.05,-2.1745,-1.179,-4e-05
9,"b11",-0.3432,0.3464,500,-0.99,"0.3223",0.05,-1.0238,0.3374,-9e-06
9,"b12",-0.39,0.2946,500,-1.32,"0.1863",0.05,-0.9688,0.1889,-2e-05
9,"b21",0.2621,0.177,500,1.48,"0.1393",0.05,-0.08565,0.6099,1.1e-05
9,"b22",0.1799,0.1512,500,1.19,"0.2348",0.05,-0.1172,0.477,-0.00012
9,"b31",-0.2551,0.1615,500,-1.58,"0.1150",0.05,-0.5724,0.06231,3.6e-05
9,"b32",-0.06613,0.1381,500,-0.48,"0.6322",0.05,-0.3374,0.2051,-7e-05
9,"b41",1.3282,0.2108,500,6.3,"<.0001",0.05,0.914,1.7424,-1e-05
9,"b42",1.2691,0.1856,500,6.84,"<.0001",0.05,0.9044,1.6338,9.388e-06
9,"b51",-0.3165,0.1715,500,-1.85,"0.0655",0.05,-0.6535,0.02041,7.262e-06
9,"b52",-0.1589,0.1448,500,-1.1,"0.2731",0.05,-0.4435,0.1256,-0.00013
9,"phi1",-0.1385,0.4422,500,-0.31,"0.7542",0.05,-1.0072,0.7302,-5e-05
9,"phi2",-0.5638,0.6313,500,-0.89,"0.3722",0.05,-1.8041,0.6764,-4e-05
10,"b01",-2.1657,0.3136,500,-6.91,"<.0001",0.05,-2.7819,-1.5496,0.000178
10,"b02",-1.4896,0.2493,500,-5.97,"<.0001",0.05,-1.9795,-0.9997,0.000112
10,"b11",-0.1218,0.3494,500,-0.35,"0.7275",0.05,-0.8082,0.5647,2.1e-05
10,"b12",-0.5768,0.3029,500,-1.9,"0.0575",0.05,-1.172,0.01837,7.8e-05
10,"b21",0.1156,0.1681,500,0.69,"0.4919",0.05,-0.2147,0.446,-0.00011
10,"b22",-0.06778,0.1527,500,-0.44,"0.6573",0.05,-0.3677,0.2322,-2e-05
10,"b31",-0.3663,0.1689,500,-2.17,"0.0305",0.05,-0.6981,-0.03451,-8e-05
10,"b32",-0.3267,0.1491,500,-2.19,"0.0289",0.05,-0.6197,-0.03384,-2e-05
10,"b41",1.061,0.179,500,5.93,"<.0001",0.05,0.7093,1.4127,3.6e-05
10,"b42",0.9943,0.1592,500,6.25,"<.0001",0.05,0.6816,1.307,-2e-04
10,"b51",-0.2436,0.1699,500,-1.43,"0.1521",0.05,-0.5773,0.09009,-8e-05
10,"b52",-0.1944,0.1532,500,-1.27,"0.2050",0.05,-0.4953,0.1066,8.1e-05
10,"phi1",-0.248,0.5939,500,-0.42,"0.6765",0.05,-1.4148,0.9189,1.6e-05
10,"phi2",-0.1611,0.6588,500,-0.24,"0.8070",0.05,-1.4555,1.1334,3.2e-05
11,"b01",-2.6083,0.3601,500,-7.24,"<.0001",0.05,-3.3159,-1.9008,-3e-05
11,"b02",-1.4495,0.2456,500,-5.9,"<.0001",0.05,-1.932,-0.967,-0.00012
11,"b11",0.3827,0.3623,500,1.06,"0.2913",0.05,-0.3291,1.0944,-7e-05
11,"b12",-0.2172,0.2827,500,-0.77,"0.4427",0.05,-0.7725,0.3382,-2e-05
11,"b21",0.2477,0.1651,500,1.5,"0.1343",0.05,-0.07677,0.5721,3.2e-05
11,"b22",0.0763,0.1363,500,0.56,"0.5758",0.05,-0.1915,0.3441,-0.00017
11,"b31",-0.4213,0.1968,500,-2.14,"0.0328",0.05,-0.808,-0.03453,-7e-05
11,"b32",-0.4262,0.1563,500,-2.73,"0.0066",0.05,-0.7332,-0.1191,-0.00014
11,"b41",1.3185,0.1965,500,6.71,"<.0001",0.05,0.9324,1.7045,-3e-05
11,"b42",1.2227,0.1607,500,7.61,"<.0001",0.05,0.907,1.5383,0.000306
11,"b51",-0.1497,0.1592,500,-0.94,"0.3475",0.05,-0.4625,0.1631,-1e-05
11,"b52",-0.1494,0.1325,500,-1.13,"0.2602",0.05,-0.4098,0.111,-0.00011
11,"phi1",-0.4127,0.6529,500,-0.63,"0.5276",0.05,-1.6954,0.87,-7e-05
11,"phi2",-0.01957,0.7329,500,-0.03,"0.9787",0.05,-1.4595,1.4203,-5e-05
12,"b01",-2.646,0.3274,500,-8.08,"<.0001",0.05,-3.2893,-2.0027,0.000595
12,"b02",-1.5422,0.2543,500,-6.07,"<.0001",0.05,-2.0418,-1.0426,-0.00017
12,"b11",0.4509,0.3069,500,1.47,"0.1424",0.05,-0.1521,1.0539,0.000752
12,"b12",-0.2258,0.2816,500,-0.8,"0.4231",0.05,-0.779,0.3275,-0.00039
12,"b21",0.1414,0.145,500,0.98,"0.3299",0.05,-0.1435,0.4263,5.8e-05
12,"b22",0.04105,0.1372,500,0.3,"0.7649",0.05,-0.2285,0.3106,0.000617
12,"b31",0.0869,0.1346,500,0.65,"0.5190",0.05,-0.1776,0.3515,0.000296
12,"b32",0.04838,0.1402,500,0.35,"0.7302",0.05,-0.2271,0.3239,0.000645
12,"b41",1.0606,0.203,500,5.23,"<.0001",0.05,0.6618,1.4594,0.000202
12,"b42",1.3925,0.1819,500,7.65,"<.0001",0.05,1.035,1.75,0.000252
12,"b51",-0.03426,0.1268,500,-0.27,"0.7871",0.05,-0.2834,0.2148,0.000102
12,"b52",-0.1586,0.1391,500,-1.14,"0.2548",0.05,-0.432,0.1147,-0.00042
12,"phi1",-2.1685,0.8009,500,-2.71,"0.0070",0.05,-3.742,-0.595,0.000166
12,"phi2",0.8105,0.2814,500,2.88,"0.0041",0.05,0.2576,1.3634,0.000652
13,"b01",-2.4259,0.3431,500,-7.07,"<.0001",0.05,-3.0999,-1.7519,0.000126
13,"b02",-1.5748,0.2563,500,-6.14,"<.0001",0.05,-2.0784,-1.0711,4.8e-05
13,"b11",-0.1379,0.393,500,-0.35,"0.7259",0.05,-0.9101,0.6344,5.5e-05
13,"b12",-0.2386,0.3012,500,-0.79,"0.4286",0.05,-0.8304,0.3532,-7e-05
13,"b21",0.3025,0.1988,500,1.52,"0.1286",0.05,-0.08799,0.693,0.00079
13,"b22",0.1142,0.15,500,0.76,"0.4469",0.05,-0.1805,0.4089,9.1e-05
13,"b31",0.08512,0.1871,500,0.45,"0.6494",0.05,-0.2825,0.4527,0.00025
13,"b32",-0.1645,0.1441,500,-1.14,"0.2543",0.05,-0.4476,0.1186,3.3e-05
13,"b41",0.9787,0.1955,500,5.01,"<.0001",0.05,0.5946,1.3629,-0.00015
13,"b42",1.3028,0.1723,500,7.56,"<.0001",0.05,0.9642,1.6414,0.000169
13,"b51",-0.1763,0.2009,500,-0.88,"0.3804",0.05,-0.571,0.2183,0.00023
13,"b52",0.02719,0.1587,500,0.17,"0.8640",0.05,-0.2847,0.3391,0.000136
13,"phi1",-0.428,0.9717,500,-0.44,"0.6598",0.05,-2.3371,1.4812,-1e-04
13,"phi2",0.1086,1.1302,500,0.1,"0.9235",0.05,-2.1119,2.3291,-1e-05
14,"b01",-2.3401,0.3227,500,-7.25,"<.0001",0.05,-2.9742,-1.7061,-6e-05
14,"b02",-1.5886,0.2534,500,-6.27,"<.0001",0.05,-2.0866,-1.0907,0.000215
14,"b11",0.3265,0.3392,500,0.96,"0.3362",0.05,-0.3399,0.9929,-0.00015
14,"b12",0.01527,0.284,500,0.05,"0.9571",0.05,-0.5428,0.5733,0.000175
14,"b21",0.1866,0.1787,500,1.04,"0.2968",0.05,-0.1645,0.5378,8.9e-05
14,"b22",0.2968,0.1511,500,1.96,"0.0500",0.05,-4e-05,0.5935,-4.46e-06
14,"b31",-0.1221,0.1497,500,-0.82,"0.4150",0.05,-0.4163,0.172,5.745e-06
14,"b32",-0.3192,0.1357,500,-2.35,"0.0191",0.05,-0.5859,-0.05258,-6e-05
14,"b41",1.0153,0.1597,500,6.36,"<.0001",0.05,0.7015,1.3291,-0.00012
14,"b42",1.084,0.1476,500,7.34,"<.0001",0.05,0.7939,1.374,-4e-05
14,"b51",-0.2993,0.1663,500,-1.8,"0.0725",0.05,-0.626,0.02737,7.2e-05
14,"b52",-0.2607,0.1417,500,-1.84,"0.0665",0.05,-0.5391,0.0178,-0.00025
14,"phi1",-0.9138,1.0816,500,-0.84,"0.3986",0.05,-3.0388,1.2112,6.8e-05
14,"phi2",0.1712,0.8792,500,0.19,"0.8457",0.05,-1.5562,1.8986,8.8e-05
15,"b01",-2.2167,0.3655,500,-6.06,"<.0001",0.05,-2.9349,-1.4986,-2e-05
15,"b02",-1.7216,0.2762,500,-6.23,"<.0001",0.05,-2.2643,-1.1788,0.000203
15,"b11",-0.2203,0.3841,500,-0.57,"0.5666",0.05,-0.975,0.5345,-0.00014
15,"b12",-0.255,0.3082,500,-0.83,"0.4083",0.05,-0.8606,0.3505,0.000209
15,"b21",0.5565,0.1889,500,2.95,"0.0034",0.05,0.1854,0.9276,0.000117
15,"b22",-0.0798,0.1423,500,-0.56,"0.5752",0.05,-0.3594,0.1998,-9e-05
15,"b31",0.009832,0.1597,500,0.06,"0.9509",0.05,-0.304,0.3237,-0.00027
15,"b32",0.04413,0.1459,500,0.3,"0.7625",0.05,-0.2426,0.3309,0.000389
15,"b41",1.0094,0.1893,500,5.33,"<.0001",0.05,0.6374,1.3814,-5e-05
15,"b42",1.1926,0.1746,500,6.83,"<.0001",0.05,0.8495,1.5357,9.7e-05
15,"b51",-0.5014,0.171,500,-2.93,"0.0035",0.05,-0.8374,-0.1653,-0.00011
15,"b52",-0.1918,0.1527,500,-1.26,"0.2096",0.05,-0.4917,0.1082,2.8e-05
15,"phi1",-0.8364,1.1491,500,-0.73,"0.4670",0.05,-3.0941,1.4213,2.9e-05
15,"phi2",0.3084,0.8221,500,0.38,"0.7077",0.05,-1.3068,1.9237,5.8e-05
16,"b01",-1.7163,0.2771,500,-6.19,"<.0001",0.05,-2.2607,-1.1718,1e-05
16,"b02",-1.2327,0.2239,500,-5.5,"<.0001",0.05,-1.6726,-0.7927,6.5e-05
16,"b11",-0.4367,0.3078,500,-1.42,"0.1566",0.05,-1.0414,0.168,5.1e-05
16,"b12",-0.2446,0.2586,500,-0.95,"0.3448",0.05,-0.7527,0.2636,-7e-05
16,"b21",0.289,0.144,500,2.01,"0.0453",0.05,0.006132,0.5719,-0.00011
16,"b22",0.2788,0.1223,500,2.28,"0.0231",0.05,0.03849,0.5191,0.000158
16,"b31",-0.1682,0.1748,500,-0.96,"0.3363",0.05,-0.5116,0.1752,-0.00016
16,"b32",0.01318,0.1507,500,0.09,"0.9303",0.05,-0.2829,0.3093,-0.00017
16,"b41",1.3033,0.1821,500,7.16,"<.0001",0.05,0.9456,1.6611,-0.00021
16,"b42",1.081,0.1544,500,7,"<.0001",0.05,0.7776,1.3843,0.000125
16,"b51",-0.4586,0.1633,500,-2.81,"0.0052",0.05,-0.7794,-0.1378,-0.00021
16,"b52",-0.2284,0.1333,500,-1.71,"0.0872",0.05,-0.4903,0.03348,-0.00024
16,"phi1",-0.2181,0.447,500,-0.49,"0.6258",0.05,-1.0964,0.6602,0.000331
16,"phi2",-0.69,0.7388,500,-0.93,"0.3508",0.05,-2.1416,0.7616,0.000143
17,"b01",-2.7146,0.3863,500,-7.03,"<.0001",0.05,-3.4737,-1.9556,-3e-05
17,"b02",-1.4658,0.2528,500,-5.8,"<.0001",0.05,-1.9624,-0.9691,5.6e-05
17,"b11",0.5803,0.4084,500,1.42,"0.1560",0.05,-0.2222,1.3828,-8e-05
17,"b12",-0.408,0.2977,500,-1.37,"0.1711",0.05,-0.9929,0.1769,2.3e-05
17,"b21",0.3552,0.196,500,1.81,"0.0706",0.05,-0.02993,0.7403,0.000141
17,"b22",0.02489,0.1506,500,0.17,"0.8688",0.05,-0.271,0.3208,2e-04
17,"b31",-0.00221,0.1757,500,-0.01,"0.9900",0.05,-0.3475,0.3431,-9e-05
17,"b32",-0.4405,0.1452,500,-3.03,"0.0026",0.05,-0.7258,-0.1551,-2e-05
17,"b41",0.8669,0.195,500,4.45,"<.0001",0.05,0.4838,1.2501,-0.00018
17,"b42",1.0193,0.1642,500,6.21,"<.0001",0.05,0.6966,1.3419,-5e-05
17,"b51",-0.417,0.1826,500,-2.28,"0.0228",0.05,-0.7756,-0.05831,-0.00012
17,"b52",-0.2995,0.1438,500,-2.08,"0.0377",0.05,-0.5819,-0.01704,-1e-05
17,"phi1",0.3265,0.2687,500,1.21,"0.2250",0.05,-0.2015,0.8544,-6e-05
17,"phi2",-0.8436,0.5347,500,-1.58,"0.1152",0.05,-1.8941,0.2068,1.9e-05
18,"b01",-1.9354,0.2756,500,-7.02,"<.0001",0.05,-2.4769,-1.3939,0.000283
18,"b02",-2.0672,0.2985,500,-6.92,"<.0001",0.05,-2.6537,-1.4806,-2e-04
18,"b11",-0.05762,0.3173,500,-0.18,"0.8560",0.05,-0.681,0.5658,0.000324
18,"b12",0.1623,0.3164,500,0.51,"0.6081",0.05,-0.4593,0.784,-0.00012
18,"b21",0.2071,0.1602,500,1.29,"0.1965",0.05,-0.1075,0.5218,0.000315
18,"b22",0.1509,0.1545,500,0.98,"0.3294",0.05,-0.1528,0.4545,-0.00017
18,"b31",-0.1162,0.1498,500,-0.78,"0.4384",0.05,-0.4104,0.1781,0.000135
18,"b32",-0.1321,0.1437,500,-0.92,"0.3584",0.05,-0.4143,0.1502,-9e-05
18,"b41",0.7666,0.1623,500,4.72,"<.0001",0.05,0.4476,1.0855,0.000265
18,"b42",1.4115,0.1855,500,7.61,"<.0001",0.05,1.0471,1.7759,-0.00025
18,"b51",-0.1954,0.1463,500,-1.34,"0.1823",0.05,-0.4827,0.09202,-8e-05
18,"b52",-0.12,0.1404,500,-0.85,"0.3932",0.05,-0.3959,0.1559,-3e-05
18,"phi1",-0.6351,1.0242,500,-0.62,"0.5355",0.05,-2.6473,1.3771,-1e-04
18,"phi2",0.2346,0.8206,500,0.29,"0.7751",0.05,-1.3776,1.8469,-7e-05
19,"b01",-2.6473,0.372,500,-7.12,"<.0001",0.05,-3.3782,-1.9165,-0.00011
19,"b02",-1.4243,0.2514,500,-5.67,"<.0001",0.05,-1.9182,-0.9304,-0.00013
19,"b11",0.2809,0.3725,500,0.75,"0.4512",0.05,-0.451,1.0128,-5e-05
19,"b12",-0.12,0.2817,500,-0.43,"0.6704",0.05,-0.6735,0.4335,-5e-05
19,"b21",0.4911,0.1827,500,2.69,"0.0074",0.05,0.1321,0.8501,-0.00011
19,"b22",-0.08996,0.1378,500,-0.65,"0.5143",0.05,-0.3608,0.1809,-1e-05
19,"b31",-0.383,0.1727,500,-2.22,"0.0270",0.05,-0.7223,-0.04371,0.000145
19,"b32",-0.1815,0.1354,500,-1.34,"0.1808",0.05,-0.4476,0.0846,1.3e-05
19,"b41",1.3873,0.2225,500,6.23,"<.0001",0.05,0.9501,1.8245,6.4e-05
19,"b42",1.208,0.1741,500,6.94,"<.0001",0.05,0.8658,1.5501,0.000137
19,"b51",-0.739,0.1758,500,-4.2,"<.0001",0.05,-1.0844,-0.3936,-4e-05
19,"b52",-0.2228,0.1317,500,-1.69,"0.0914",0.05,-0.4817,0.03599,-1e-05
19,"phi1",-0.05074,0.2959,500,-0.17,"0.8639",0.05,-0.632,0.5305,-0.00014
19,"phi2",-0.4769,0.4658,500,-1.02,"0.3064",0.05,-1.3921,0.4383,-9e-05
20,"b01",-2.5472,0.3699,500,-6.89,"<.0001",0.05,-3.2738,-1.8205,-7e-05
20,"b02",-1.4026,0.2493,500,-5.63,"<.0001",0.05,-1.8923,-0.9128,4.8e-05
20,"b11",0.2495,0.3866,500,0.65,"0.5191",0.05,-0.5102,1.0091,-5e-05
20,"b12",-0.4488,0.2875,500,-1.56,"0.1191",0.05,-1.0137,0.1161,3.6e-05
20,"b21",0.9686,0.2029,500,4.77,"<.0001",0.05,0.5699,1.3672,-3e-05
20,"b22",0.2723,0.1441,500,1.89,"0.0593",0.05,-0.01076,0.5553,6.2e-05
20,"b31",-0.0637,0.1632,500,-0.39,"0.6965",0.05,-0.3844,0.257,1.2e-05
20,"b32",-0.1075,0.1364,500,-0.79,"0.4310",0.05,-0.3754,0.1604,-5e-05
20,"b41",0.569,0.1696,500,3.35,"0.0009",0.05,0.2358,0.9023,9e-05
20,"b42",1.3043,0.1656,500,7.88,"<.0001",0.05,0.9789,1.6296,9.637e-07
20,"b51",-0.2892,0.1602,500,-1.81,"0.0716",0.05,-0.6039,0.0255,1.6e-05
20,"b52",-0.1252,0.1301,500,-0.96,"0.3361",0.05,-0.3808,0.1303,7.397e-06
20,"phi1",-0.04609,0.2561,500,-0.18,"0.8572",0.05,-0.5492,0.457,-4e-05
20,"phi2",-0.8268,0.3703,500,-2.23,"0.0260",0.05,-1.5543,-0.09924,-4e-05
21,"b01",-2.0599,0.3071,500,-6.71,"<.0001",0.05,-2.6633,-1.4566,2e-05
21,"b02",-2.3705,0.3537,500,-6.7,"<.0001",0.05,-3.0655,-1.6756,-0.00059
21,"b11",0.09275,0.3365,500,0.28,"0.7829",0.05,-0.5683,0.7538,7.763e-07
21,"b12",0.3408,0.3619,500,0.94,"0.3467",0.05,-0.3701,1.0518,-0.00034
21,"b21",-0.1484,0.1498,500,-0.99,"0.3225",0.05,-0.4427,0.146,0.000483
21,"b22",0.09353,0.1576,500,0.59,"0.5532",0.05,-0.2161,0.4032,-0.00096
21,"b31",-0.1399,0.172,500,-0.81,"0.4163",0.05,-0.4778,0.198,-0.00061
21,"b32",-0.3104,0.1647,500,-1.88,"0.0600",0.05,-0.634,0.01315,0.000423
21,"b41",1.0293,0.1766,500,5.83,"<.0001",0.05,0.6823,1.3763,-0.00042
21,"b42",1.5248,0.212,500,7.19,"<.0001",0.05,1.1084,1.9413,5.7e-05
21,"b51",-0.4366,0.1755,500,-2.49,"0.0132",0.05,-0.7815,-0.09176,-0.00023
21,"b52",-0.1473,0.1643,500,-0.9,"0.3703",0.05,-0.4701,0.1755,-0.00031
21,"phi1",-1.0183,1.1556,500,-0.88,"0.3787",0.05,-3.2887,1.2522,-0.00013
21,"phi2",0.4353,0.6265,500,0.69,"0.4875",0.05,-0.7956,1.6662,-0.00024
22,"b01",-2.5813,0.3551,500,-7.27,"<.0001",0.05,-3.279,-1.8836,-0.00041
22,"b02",-1.3656,0.239,500,-5.71,"<.0001",0.05,-1.8352,-0.8959,0.002354
22,"b11",-0.01244,0.3889,500,-0.03,"0.9745",0.05,-0.7765,0.7516,0.000206
22,"b12",-0.5473,0.3074,500,-1.78,"0.0757",0.05,-1.1514,0.05674,-0.00194
22,"b21",0.3951,0.1935,500,2.04,"0.0417",0.05,0.01482,0.7753,-0.00137
22,"b22",-0.1272,0.1511,500,-0.84,"0.4002",0.05,-0.424,0.1696,-0.00068
22,"b31",-0.326,0.1855,500,-1.76,"0.0794",0.05,-0.6904,0.03839,-0.00137
22,"b32",-0.09789,0.1402,500,-0.7,"0.4853",0.05,-0.3733,0.1775,0.000217
22,"b41",1.2934,0.2089,500,6.19,"<.0001",0.05,0.883,1.7038,0.000731
22,"b42",1.0925,0.1598,500,6.84,"<.0001",0.05,0.7786,1.4065,-0.00098
22,"b51",-0.3561,0.1844,500,-1.93,"0.0540",0.05,-0.7183,0.006081,0.000448
22,"b52",-0.04263,0.1332,500,-0.32,"0.7491",0.05,-0.3044,0.2191,0.001276
22,"phi1",-0.08206,0.4819,500,-0.17,"0.8649",0.05,-1.0289,0.8647,-1e-04
22,"phi2",-0.5667,0.8018,500,-0.71,"0.4801",0.05,-2.142,1.0087,-0.00075
23,"b01",-2.4851,0.3477,500,-7.15,"<.0001",0.05,-3.1682,-1.8019,0.000239
23,"b02",-1.4084,0.2417,500,-5.83,"<.0001",0.05,-1.8832,-0.9335,0.000217
23,"b11",-0.09762,0.3596,500,-0.27,"0.7862",0.05,-0.8042,0.609,-9e-05
23,"b12",-0.6177,0.2788,500,-2.22,"0.0272",0.05,-1.1654,-0.06994,-1e-04
23,"b21",-0.2361,0.1646,500,-1.43,"0.1521",0.05,-0.5596,0.08733,0.000237
23,"b22",-0.1753,0.1356,500,-1.29,"0.1969",0.05,-0.4417,0.09122,-0.00073
23,"b31",-0.3796,0.178,500,-2.13,"0.0335",0.05,-0.7294,-0.02975,-0.00025
23,"b32",0.01586,0.1344,500,0.12,"0.9061",0.05,-0.2482,0.2799,-2e-04
23,"b41",1.2324,0.2111,500,5.84,"<.0001",0.05,0.8177,1.6471,-0.00018
23,"b42",1.3236,0.1806,500,7.33,"<.0001",0.05,0.9687,1.6784,-0.00015
23,"b51",-0.6671,0.1851,500,-3.6,"0.0003",0.05,-1.0309,-0.3034,-0.00044
23,"b52",-0.1545,0.1363,500,-1.13,"0.2575",0.05,-0.4222,0.1133,-0.00088
23,"phi1",0.2277,0.2792,500,0.82,"0.4152",0.05,-0.3209,0.7763,0.000588
23,"phi2",-0.8112,0.5295,500,-1.53,"0.1262",0.05,-1.8515,0.2292,0.000161
24,"b01",-1.8567,0.2803,500,-6.62,"<.0001",0.05,-2.4075,-1.306,-0.00024
24,"b02",-1.2719,0.2416,500,-5.27,"<.0001",0.05,-1.7465,-0.7973,0.00051
24,"b11",-0.407,0.3164,500,-1.29,"0.1989",0.05,-1.0287,0.2147,-0.00029
24,"b12",-0.6079,0.2863,500,-2.12,"0.0342",0.05,-1.1704,-0.04549,0.000458
24,"b21",0.325,0.1533,500,2.12,"0.0345",0.05,0.02386,0.6261,0.000497
24,"b22",0.03286,0.1399,500,0.23,"0.8144",0.05,-0.242,0.3077,0.00032
24,"b31",0.06311,0.1533,500,0.41,"0.6807",0.05,-0.238,0.3642,-0.00067
24,"b32",-0.1133,0.1426,500,-0.79,"0.4273",0.05,-0.3935,0.1669,-0.00034
24,"b41",1.0932,0.1809,500,6.04,"<.0001",0.05,0.7378,1.4486,-0.00015
24,"b42",1.1566,0.1665,500,6.95,"<.0001",0.05,0.8295,1.4837,-2e-05
24,"b51",-0.2339,0.1473,500,-1.59,"0.1129",0.05,-0.5234,0.0555,0.000244
24,"b52",-0.3936,0.1409,500,-2.79,"0.0054",0.05,-0.6704,-0.1167,-0.00088
24,"phi1",-0.6538,0.526,500,-1.24,"0.2145",0.05,-1.6873,0.3797,0.000207
24,"phi2",0.188,0.4583,500,0.41,"0.6819",0.05,-0.7125,1.0884,0.000143
25,"b01",-2.1909,0.3273,500,-6.69,"<.0001",0.05,-2.834,-1.5479,-8.39e-06
25,"b02",-1.863,0.2786,500,-6.69,"<.0001",0.05,-2.4105,-1.3156,4.2e-05
25,"b11",-0.1291,0.3561,500,-0.36,"0.7170",0.05,-0.8287,0.5705,5.3e-05
25,"b12",-0.1139,0.2891,500,-0.39,"0.6939",0.05,-0.6818,0.4541,7.3e-05
25,"b21",0.2868,0.1634,500,1.75,"0.0799",0.05,-0.03431,0.6079,-0.00013
25,"b22",-0.2173,0.1382,500,-1.57,"0.1165",0.05,-0.4889,0.05423,-6e-05
25,"b31",0.1516,0.1701,500,0.89,"0.3733",0.05,-0.1826,0.4859,0.000235
25,"b32",-0.2585,0.143,500,-1.81,"0.0713",0.05,-0.5394,0.02245,2.2e-05
25,"b41",1.2158,0.1916,500,6.34,"<.0001",0.05,0.8393,1.5924,3e-05
25,"b42",1.3423,0.1821,500,7.37,"<.0001",0.05,0.9845,1.7,8.3e-05
25,"b51",-0.4677,0.1556,500,-3.01,"0.0028",0.05,-0.7735,-0.1619,7.2e-05
25,"b52",-0.07842,0.1231,500,-0.64,"0.5245",0.05,-0.3203,0.1635,2.9e-05
25,"phi1",0.1937,0.262,500,0.74,"0.4601",0.05,-0.3211,0.7085,5.4e-05
25,"phi2",-1.115,0.5441,500,-2.05,"0.0410",0.05,-2.1841,-0.04594,-6e-05
26,"b01",-2.5246,0.3654,500,-6.91,"<.0001",0.05,-3.2424,-1.8067,-0.00029
26,"b02",-1.8079,0.2879,500,-6.28,"<.0001",0.05,-2.3736,-1.2422,-0.00044
26,"b11",0.003492,0.371,500,0.01,"0.9925",0.05,-0.7253,0.7323,-0.00039
26,"b12",0.1043,0.3114,500,0.33,"0.7379",0.05,-0.5076,0.7162,-0.00045
26,"b21",0.000328,0.1654,500,0,"0.9984",0.05,-0.3246,0.3252,-0.00097
26,"b22",-0.1376,0.1419,500,-0.97,"0.3328",0.05,-0.4165,0.1413,0.000899
26,"b31",-0.101,0.1623,500,-0.62,"0.5341",0.05,-0.4198,0.2179,0.000309
26,"b32",-0.01124,0.1327,500,-0.08,"0.9326",0.05,-0.272,0.2495,-9e-05
26,"b41",1.2058,0.2174,500,5.55,"<.0001",0.05,0.7786,1.633,-0.00025
26,"b42",1.0482,0.1743,500,6.01,"<.0001",0.05,0.7057,1.3906,0.001002
26,"b51",-0.1466,0.1661,500,-0.88,"0.3780",0.05,-0.4729,0.1798,-0.00043
26,"b52",-0.03844,0.1344,500,-0.29,"0.7751",0.05,-0.3026,0.2257,0.000368
26,"phi1",-0.6825,0.6652,500,-1.03,"0.3054",0.05,-1.9895,0.6246,-0.00051
26,"phi2",-0.1348,0.7158,500,-0.19,"0.8507",0.05,-1.5411,1.2715,-0.00051
27,"b01",-2.7482,0.3976,500,-6.91,"<.0001",0.05,-3.5294,-1.967,-0.00011
27,"b02",-1.5423,0.2561,500,-6.02,"<.0001",0.05,-2.0456,-1.0391,6.7e-05
27,"b11",0.5917,0.4218,500,1.4,"0.1613",0.05,-0.2371,1.4205,4.6e-05
27,"b12",-0.4638,0.2958,500,-1.57,"0.1176",0.05,-1.045,0.1175,6.8e-05
27,"b21",0.3049,0.1641,500,1.86,"0.0638",0.05,-0.01754,0.6273,-0.00075
27,"b22",-0.0777,0.1473,500,-0.53,"0.5982",0.05,-0.3672,0.2118,0.000666
27,"b31",-0.3321,0.1545,500,-2.15,"0.0321",0.05,-0.6357,-0.02853,-1e-04
27,"b32",-0.2104,0.139,500,-1.51,"0.1307",0.05,-0.4835,0.06269,0.000209
27,"b41",1.0262,0.1906,500,5.38,"<.0001",0.05,0.6516,1.4007,-4e-05
27,"b42",1.1838,0.1781,500,6.65,"<.0001",0.05,0.8339,1.5338,0.000127
27,"b51",-0.5668,0.1576,500,-3.6,"0.0004",0.05,-0.8763,-0.2572,0.000432
27,"b52",-0.07929,0.144,500,-0.55,"0.5821",0.05,-0.3621,0.2036,-0.00012
27,"phi1",-1.189,0.8504,500,-1.4,"0.1627",0.05,-2.8598,0.4817,-5e-05
27,"phi2",0.3547,0.4897,500,0.72,"0.4692",0.05,-0.6074,1.3169,-0.00018
28,"b01",-2.2271,0.287,500,-7.76,"<.0001",0.05,-2.791,-1.6631,0.000124
28,"b02",-1.695,0.2529,500,-6.7,"<.0001",0.05,-2.1918,-1.1982,-3e-05
28,"b11",0.3709,0.2913,500,1.27,"0.2035",0.05,-0.2014,0.9432,9.7e-05
28,"b12",-0.01231,0.2889,500,-0.04,"0.9660",0.05,-0.5799,0.5552,-3e-05
