"loop","Label","Estimate","StandardError","DF","tValue","Probt","Alpha","Lower","Upper"
330,"b53",0.2043,0.1385,500,1.47,0.1409,0.05,-0.06788,0.4765
331,"b03",2.3647,0.5759,500,4.11,"<.0001",0.05,1.2331,3.4962
331,"b13",0.3975,0.31,500,1.28,"0.2004",0.05,-0.2116,1.0066
331,"b23",-0.2287,0.1761,500,-1.3,"0.1948",0.05,-0.5747,0.1174
331,"b33",0.3622,0.2521,500,1.44,"0.1514",0.05,-0.1331,0.8575
331,"b43",-0.9699,0.3259,500,-2.98,"0.0031",0.05,-1.6103,-0.3296
331,"b53",0.585,0.3584,500,1.63,"0.1033",0.05,-0.1193,1.2892
332,"b03",1.3501,0.4755,500,2.84,0.0047,0.05,0.416,2.2843
332,"b13",0.007122,0.3406,500,0.02,0.9833,0.05,-0.662,0.6762
332,"b23",-0.09708,0.08866,500,-1.09,0.274,0.05,-0.2713,0.07711
332,"b33",0.000209,0.1549,500,0,0.9989,0.05,-0.3042,0.3046
332,"b43",-0.493,0.2024,500,-2.44,0.0152,0.05,-0.8907,-0.09535
332,"b53",0.2647,0.2954,500,0.9,0.3707,0.05,-0.3157,0.8452
333,"b03",1.8258,0.5751,500,3.17,0.0016,0.05,0.6959,2.9557
333,"b13",-0.2872,0.4252,500,-0.68,0.4997,0.05,-1.1227,0.5482
333,"b23",0.07297,0.2253,500,0.32,0.7462,0.05,-0.3697,0.5156
333,"b33",-0.1981,0.2102,500,-0.94,0.3463,0.05,-0.611,0.2148
333,"b43",-0.9928,0.4701,500,-2.11,0.0352,0.05,-1.9164,-0.06931
333,"b53",0.3856,0.2117,500,1.82,0.0692,0.05,-0.03042,0.8016
334,"b03",2.4265,0.5164,500,4.7,"<.0001",0.05,1.412,3.441
334,"b13",-0.01853,0.2621,500,-0.07,"0.9437",0.05,-0.5335,0.4964
334,"b23",0.2662,0.17,500,1.57,"0.1180",0.05,-0.06782,0.6003
334,"b33",0.2222,0.1255,500,1.77,"0.0773",0.05,-0.02441,0.4689
334,"b43",-1.1584,0.3776,500,-3.07,"0.0023",0.05,-1.9004,-0.4165
334,"b53",0.3981,0.1514,500,2.63,"0.0088",0.05,0.1007,0.6956
335,"b03",2.2712,0.5225,500,4.35,"<.0001",0.05,1.2447,3.2977
335,"b13",0.2716,0.3842,500,0.71,"0.4799",0.05,-0.4832,1.0265
335,"b23",-0.08242,0.2633,500,-0.31,"0.7544",0.05,-0.5998,0.4349
335,"b33",0.1501,0.124,500,1.21,"0.2265",0.05,-0.09348,0.3937
335,"b43",-0.9243,0.2231,500,-4.14,"<.0001",0.05,-1.3626,-0.4861
335,"b53",0.4473,0.2852,500,1.57,"0.1174",0.05,-0.113,1.0076
336,"b03",1.3168,0.5715,500,2.3,0.0216,0.05,0.194,2.4397
336,"b13",-0.3454,0.3021,500,-1.14,0.2534,0.05,-0.9389,0.2481
336,"b23",-0.00164,0.1084,500,-0.02,0.988,0.05,-0.2146,0.2113
336,"b33",0.1862,0.1641,500,1.13,0.2571,0.05,-0.1363,0.5087
336,"b43",-0.5983,0.3675,500,-1.63,0.1041,0.05,-1.3203,0.1237
336,"b53",0.07232,0.1182,500,0.61,0.5409,0.05,-0.1599,0.3045
337,"b03",2.3075,0.5695,500,4.05,"<.0001",0.05,1.1886,3.4265
337,"b13",0.2651,0.3801,500,0.7,"0.4859",0.05,-0.4817,1.0119
337,"b23",0.1674,0.1794,500,0.93,"0.3512",0.05,-0.1851,0.52
337,"b33",0.01595,0.1534,500,0.1,"0.9173",0.05,-0.2855,0.3174
337,"b43",-1.587,0.4872,500,-3.26,"0.0012",0.05,-2.5441,-0.6298
337,"b53",0.3622,0.1925,500,1.88,"0.0605",0.05,-0.016,0.7403
338,"b03",2.976,0.5189,500,5.74,"<.0001",0.05,1.9566,3.9954
338,"b13",0.5506,0.3545,500,1.55,"0.1211",0.05,-0.146,1.2472
338,"b23",0.05011,0.1847,500,0.27,"0.7863",0.05,-0.3128,0.413
338,"b33",0.18,0.1723,500,1.04,"0.2966",0.05,-0.1585,0.5185
338,"b43",-1.7853,0.461,500,-3.87,"0.0001",0.05,-2.6911,-0.8795
338,"b53",0.1001,0.2575,500,0.39,"0.6976",0.05,-0.4058,0.606
339,"b03",1.9003,0.6164,500,3.08,0.0022,0.05,0.6893,3.1112
339,"b13",-0.1766,0.3875,500,-0.46,0.6488,0.05,-0.9379,0.5847
339,"b23",0.1066,0.1626,500,0.66,0.5122,0.05,-0.2128,0.426
339,"b33",-0.1729,0.1786,500,-0.97,0.3337,0.05,-0.5239,0.1781
339,"b43",-0.8177,0.3352,500,-2.44,0.0151,0.05,-1.4762,-0.1591
339,"b53",0.6506,0.2873,500,2.26,0.024,0.05,0.08617,1.215
340,"b03",1.9769,0.6326,500,3.12,0.0019,0.05,0.734,3.2199
340,"b13",-0.2209,0.3885,500,-0.57,0.5699,0.05,-0.9841,0.5424
340,"b23",-0.0694,0.2095,500,-0.33,0.7406,0.05,-0.4811,0.3423
340,"b33",0.1264,0.1791,500,0.71,0.4805,0.05,-0.2254,0.4782
340,"b43",-0.812,0.4136,500,-1.96,0.0502,0.05,-1.6245,0.000616
340,"b53",0.3398,0.2799,500,1.21,0.2254,0.05,-0.2101,0.8897
341,"b03",1.8093,0.4742,500,3.82,2e-04,0.05,0.8776,2.741
341,"b13",0.3601,0.4278,500,0.84,0.4002,0.05,-0.4803,1.2006
341,"b23",0.08745,0.1683,500,0.52,0.6036,0.05,-0.2432,0.4181
341,"b33",0.4986,0.2316,500,2.15,0.0318,0.05,0.04366,0.9536
341,"b43",-0.6716,0.2575,500,-2.61,0.0094,0.05,-1.1775,-0.1657
341,"b53",0.604,0.2775,500,2.18,0.03,0.05,0.05877,1.1493
342,"b03",2.0064,0.6485,500,3.09,0.0021,0.05,0.7322,3.2805
342,"b13",-0.4039,0.5858,500,-0.69,0.4908,0.05,-1.5548,0.7469
342,"b23",0.1234,0.2807,500,0.44,0.6605,0.05,-0.4281,0.6749
342,"b33",-0.1442,0.3013,500,-0.48,0.6324,0.05,-0.7362,0.4478
342,"b43",-1.1174,0.5535,500,-2.02,0.0441,0.05,-2.2049,-0.02987
342,"b53",0.7276,0.3522,500,2.07,0.0393,0.05,0.03565,1.4195
343,"b03",1.4739,0.5763,500,2.56,0.0108,0.05,0.3416,2.6061
343,"b13",-0.1192,0.2076,500,-0.57,0.5659,0.05,-0.527,0.2886
343,"b23",-0.00507,0.1037,500,-0.05,0.961,0.05,-0.2089,0.1987
343,"b33",0.06307,0.08584,500,0.73,0.4628,0.05,-0.1056,0.2317
343,"b43",-0.5299,0.2825,500,-1.88,0.0613,0.05,-1.085,0.02509
343,"b53",0.1456,0.08994,500,1.62,0.1062,0.05,-0.03113,0.3223
344,"b03",1.6016,0.4724,500,3.39,8e-04,0.05,0.6736,2.5297
344,"b13",0.08278,0.1859,500,0.45,0.6562,0.05,-0.2824,0.4479
344,"b23",0.1515,0.2109,500,0.72,0.473,0.05,-0.2629,0.5659
344,"b33",-0.03069,0.09244,500,-0.33,0.74,0.05,-0.2123,0.1509
344,"b43",-1.0123,0.4706,500,-2.15,0.0319,0.05,-1.9369,-0.08778
344,"b53",-0.06156,0.1755,500,-0.35,0.7258,0.05,-0.4063,0.2832
345,"b03",1.4803,0.4073,500,3.63,3e-04,0.05,0.68,2.2806
345,"b13",0.5842,0.4067,500,1.44,0.1515,0.05,-0.2148,1.3832
345,"b23",0.0972,0.1676,500,0.58,0.5623,0.05,-0.2322,0.4266
345,"b33",0.1045,0.1889,500,0.55,0.5802,0.05,-0.2666,0.4757
345,"b43",-1.2868,0.4102,500,-3.14,0.0018,0.05,-2.0927,-0.4809
345,"b53",0.08407,0.1841,500,0.46,0.648,0.05,-0.2776,0.4457
346,"b03",2.2138,0.5044,500,4.39,"<.0001",0.05,1.2227,3.2048
346,"b13",-0.1902,0.3352,500,-0.57,"0.5707",0.05,-0.8487,0.4683
346,"b23",-0.1368,0.1498,500,-0.91,"0.3615",0.05,-0.4312,0.1575
346,"b33",0.01654,0.155,500,0.11,"0.9150",0.05,-0.2879,0.321
346,"b43",-0.7095,0.2242,500,-3.16,"0.0016",0.05,-1.1501,-0.269
346,"b53",0.6101,0.3016,500,2.02,"0.0436",0.05,0.01766,1.2026
347,"b03",1.4527,0.5234,500,2.78,0.0057,0.05,0.4244,2.481
347,"b13",0.08468,0.2923,500,0.29,0.7721,0.05,-0.4896,0.659
347,"b23",-0.08674,0.1638,500,-0.53,0.5966,0.05,-0.4085,0.2351
347,"b33",0.27,0.1913,500,1.41,0.1586,0.05,-0.1058,0.6458
347,"b43",-1.0558,0.4273,500,-2.47,0.0138,0.05,-1.8953,-0.2162
347,"b53",0.1725,0.1491,500,1.16,0.2477,0.05,-0.1204,0.4654
348,"b03",1.2444,0.4342,500,2.87,0.0043,0.05,0.3914,2.0974
348,"b13",0.2751,0.2768,500,0.99,0.3207,0.05,-0.2687,0.8189
348,"b23",0.1997,0.1789,500,1.12,0.2648,0.05,-0.1517,0.5512
348,"b33",0.0974,0.1468,500,0.66,0.5073,0.05,-0.191,0.3858
348,"b43",-1.0117,0.3704,500,-2.73,0.0065,0.05,-1.7394,-0.2841
348,"b53",0.2938,0.1625,500,1.81,0.0713,0.05,-0.02555,0.6131
349,"b03",1.8051,0.7275,500,2.48,0.0134,0.05,0.3757,3.2345
349,"b13",-0.5322,0.5567,500,-0.96,0.3395,0.05,-1.6259,0.5615
349,"b23",-0.04839,0.12,500,-0.4,0.6869,0.05,-0.2841,0.1874
349,"b33",0.05445,0.1182,500,0.46,0.6453,0.05,-0.1778,0.2867
349,"b43",-0.5964,0.2733,500,-2.18,0.0296,0.05,-1.1334,-0.0594
349,"b53",0.2417,0.2008,500,1.2,0.2294,0.05,-0.1528,0.6361
350,"b03",1.2366,0.6655,500,1.86,0.0637,0.05,-0.0708,2.5441
350,"b13",-0.2364,0.3973,500,-0.59,0.5521,0.05,-1.0169,0.5442
350,"b23",0.01462,0.09214,500,0.16,0.874,0.05,-0.1664,0.1957
350,"b33",0.1265,0.1037,500,1.22,0.2229,0.05,-0.07717,0.3302
350,"b43",-0.4769,0.3231,500,-1.48,0.1406,0.05,-1.1117,0.158
350,"b53",0.2784,0.3462,500,0.8,0.4217,0.05,-0.4018,0.9586
351,"b03",1.1098,0.4645,500,2.39,0.0172,0.05,0.1972,2.0223
351,"b13",0.4762,0.3646,500,1.31,0.1921,0.05,-0.2401,1.1926
351,"b23",0.03034,0.1042,500,0.29,0.7711,0.05,-0.1745,0.2351
351,"b33",0.1402,0.1167,500,1.2,0.2303,0.05,-0.08913,0.3695
351,"b43",-0.8632,0.3532,500,-2.44,0.0149,0.05,-1.5571,-0.1692
351,"b53",0.03341,0.1242,500,0.27,0.788,0.05,-0.2106,0.2774
352,"b03",0.676,0.6024,500,1.12,0.2623,0.05,-0.5076,1.8595
352,"b13",0.3839,0.4759,500,0.81,0.4202,0.05,-0.551,1.3189
352,"b23",-0.04219,0.1467,500,-0.29,0.7738,0.05,-0.3304,0.246
352,"b33",0.2194,0.1936,500,1.13,0.2575,0.05,-0.1609,0.5997
352,"b43",-0.7858,0.4013,500,-1.96,0.0508,0.05,-1.5742,0.002583
352,"b53",0.08222,0.145,500,0.57,0.571,0.05,-0.2027,0.3672
353,"b03",2.1293,0.5368,500,3.97,"<.0001",0.05,1.0746,3.1839
353,"b13",-0.4714,0.4561,500,-1.03,"0.3019",0.05,-1.3676,0.4248
353,"b23",0.01886,0.1988,500,0.09,"0.9245",0.05,-0.3718,0.4095
353,"b33",0.003267,0.199,500,0.02,"0.9869",0.05,-0.3877,0.3943
353,"b43",-0.3113,0.2941,500,-1.06,"0.2904",0.05,-0.8892,0.2666
353,"b53",0.5993,0.3121,500,1.92,"0.0554",0.05,-0.01392,1.2125
354,"b03",1.7202,0.5891,500,2.92,0.0037,0.05,0.5627,2.8776
354,"b13",0.4981,0.3679,500,1.35,0.1764,0.05,-0.2247,1.2209
354,"b23",-0.05562,0.09249,500,-0.6,0.5479,0.05,-0.2373,0.1261
354,"b33",0.3771,0.1535,500,2.46,0.0143,0.05,0.07558,0.6787
354,"b43",-0.86,0.2801,500,-3.07,0.0023,0.05,-1.4102,-0.3097
354,"b53",0.2447,0.2154,500,1.14,0.2565,0.05,-0.1785,0.668
355,"b03",1.8026,0.4781,500,3.77,2e-04,0.05,0.8633,2.7419
355,"b13",0.02182,0.2874,500,0.08,0.9395,0.05,-0.5428,0.5865
355,"b23",0.1416,0.1729,500,0.82,0.4132,0.05,-0.198,0.4812
355,"b33",0.05921,0.1405,500,0.42,0.6736,0.05,-0.2169,0.3353
355,"b43",-1.031,0.3922,500,-2.63,0.0088,0.05,-1.8015,-0.2606
355,"b53",-0.09819,0.1609,500,-0.61,0.542,0.05,-0.4143,0.2179
356,"b03",2.6797,0.5061,500,5.3,"<.0001",0.05,1.6854,3.6739
356,"b13",-0.297,0.3346,500,-0.89,"0.3752",0.05,-0.9545,0.3605
356,"b23",-0.04809,0.1335,500,-0.36,"0.7189",0.05,-0.3104,0.2143
356,"b33",0.1157,0.2108,500,0.55,"0.5833",0.05,-0.2984,0.5299
356,"b43",-1.04,0.2309,500,-4.5,"<.0001",0.05,-1.4936,-0.5863
356,"b53",0.3549,0.1923,500,1.85,"0.0655",0.05,-0.02284,0.7327
357,"b03",1.6054,0.4659,500,3.45,6e-04,0.05,0.6901,2.5208
357,"b13",0.1605,0.15,500,1.07,0.2854,0.05,-0.1343,0.4552
357,"b23",-0.05082,0.1188,500,-0.43,0.6691,0.05,-0.2843,0.1826
357,"b33",0.04725,0.08922,500,0.53,0.5966,0.05,-0.128,0.2225
357,"b43",-0.67,0.2808,500,-2.39,0.0174,0.05,-1.2216,-0.1183
357,"b53",0.2375,0.3018,500,0.79,0.4316,0.05,-0.3554,0.8304
358,"b03",1.0898,0.5233,500,2.08,0.0378,0.05,0.06177,2.1179
358,"b13",0.1221,0.179,500,0.68,0.4955,0.05,-0.2297,0.4739
358,"b23",-0.04061,0.09545,500,-0.43,0.6707,0.05,-0.2281,0.1469
358,"b33",0.1432,0.1688,500,0.85,0.3966,0.05,-0.1884,0.4748
358,"b43",-0.422,0.2875,500,-1.47,0.1428,0.05,-0.9868,0.1429
358,"b53",0.09004,0.1386,500,0.65,0.5163,0.05,-0.1823,0.3624
359,"b03",1.8711,0.419,500,4.47,"<.0001",0.05,1.048,2.6942
359,"b13",0.264,0.2116,500,1.25,"0.2128",0.05,-0.1518,0.6798
359,"b23",-0.2554,0.1383,500,-1.85,"0.0653",0.05,-0.5271,0.01626
359,"b33",0.02759,0.1526,500,0.18,"0.8566",0.05,-0.2721,0.3273
359,"b43",-1.0301,0.3126,500,-3.29,"0.0011",0.05,-1.6443,-0.4159
359,"b53",0.2576,0.128,500,2.01,"0.0447",0.05,0.006113,0.5091
360,"b03",1.9004,0.5684,500,3.34,9e-04,0.05,0.7837,3.0171
360,"b13",1.004,0.5365,500,1.87,0.0619,0.05,-0.05004,2.058
360,"b23",-0.4153,0.2228,500,-1.86,0.0629,0.05,-0.8529,0.02244
360,"b33",0.1767,0.1979,500,0.89,0.3724,0.05,-0.2122,0.5656
360,"b43",-1.0676,0.3222,500,-3.31,0.001,0.05,-1.7007,-0.4345
360,"b53",0.4307,0.2105,500,2.05,0.0413,0.05,0.01714,0.8442
361,"b03",2.2656,0.7259,500,3.12,0.0019,0.05,0.8394,3.6919
361,"b13",-0.3763,0.5671,500,-0.66,0.5073,0.05,-1.4904,0.7378
361,"b23",-0.2273,0.2183,500,-1.04,0.2983,0.05,-0.6563,0.2017
361,"b33",0.1657,0.1285,500,1.29,0.1979,0.05,-0.08679,0.4182
361,"b43",-0.8833,0.3186,500,-2.77,0.0058,0.05,-1.5092,-0.2575
361,"b53",0.3451,0.2178,500,1.58,0.1137,0.05,-0.08275,0.773
362,"b03",1.6356,0.7022,500,2.33,0.0203,0.05,0.2558,3.0153
362,"b13",0.0317,0.2912,500,0.11,0.9134,0.05,-0.5405,0.6039
362,"b23",0.03471,0.1601,500,0.22,0.8284,0.05,-0.2798,0.3493
362,"b33",0.05559,0.1338,500,0.42,0.678,0.05,-0.2073,0.3185
362,"b43",-1.1033,0.6377,500,-1.73,0.0842,0.05,-2.3562,0.1496
362,"b53",-0.0499,0.1607,500,-0.31,0.7563,0.05,-0.3657,0.2659
363,"b03",1.0953,0.7204,500,1.52,0.129,0.05,-0.32,2.5106
363,"b13",0.963,0.528,500,1.82,0.0688,0.05,-0.0743,2.0003
363,"b23",-0.5079,0.3633,500,-1.4,0.1627,0.05,-1.2217,0.2059
363,"b33",0.1369,0.2588,500,0.53,0.597,0.05,-0.3715,0.6453
363,"b43",-0.7063,0.6677,500,-1.06,0.2907,0.05,-2.018,0.6055
363,"b53",0.2549,0.2616,500,0.97,0.3304,0.05,-0.2591,0.7689
364,"b03",3.4367,0.6763,500,5.08,"<.0001",0.05,2.1079,4.7655
364,"b13",-0.6404,0.557,500,-1.15,"0.2508",0.05,-1.7347,0.4539
364,"b23",-0.2567,0.2295,500,-1.12,"0.2638",0.05,-0.7077,0.1942
364,"b33",0.6107,0.2623,500,2.33,"0.0203",0.05,0.09548,1.126
364,"b43",-1.4275,0.4554,500,-3.13,"0.0018",0.05,-2.3222,-0.5327
364,"b53",0.3991,0.2394,500,1.67,"0.0962",0.05,-0.07129,0.8694
365,"b03",1.6512,0.5753,500,2.87,0.0043,0.05,0.5209,2.7814
365,"b13",-0.1172,0.1678,500,-0.7,0.4852,0.05,-0.4469,0.2125
365,"b23",-0.03774,0.07041,500,-0.54,0.5922,0.05,-0.1761,0.1006
365,"b33",-0.02859,0.2421,500,-0.12,0.9061,0.05,-0.5043,0.4471
365,"b43",-0.6381,0.3953,500,-1.61,0.1071,0.05,-1.4148,0.1386
365,"b53",0.067,0.1064,500,0.63,0.5292,0.05,-0.142,0.276
366,"b03",1.3393,0.5806,500,2.31,0.0215,0.05,0.1987,2.48
366,"b13",-0.00207,0.4237,500,0,0.9961,0.05,-0.8346,0.8305
366,"b23",0.2784,0.2088,500,1.33,0.1831,0.05,-0.1319,0.6887
366,"b33",-0.167,0.1819,500,-0.92,0.3591,0.05,-0.5243,0.1904
366,"b43",-1.1514,0.4464,500,-2.58,0.0102,0.05,-2.0285,-0.2744
366,"b53",-0.05107,0.2014,500,-0.25,0.7999,0.05,-0.4467,0.3446
367,"b03",2.2832,0.8359,500,2.73,0.0065,0.05,0.6409,3.9255
367,"b13",-0.4377,0.5741,500,-0.76,0.4462,0.05,-1.5657,0.6903
367,"b23",-0.1977,0.2324,500,-0.85,0.3954,0.05,-0.6543,0.259
367,"b33",0.1991,0.2311,500,0.86,0.3893,0.05,-0.2549,0.6532
367,"b43",-0.7614,0.379,500,-2.01,0.0451,0.05,-1.5061,-0.01676
367,"b53",0.3085,0.2939,500,1.05,0.2943,0.05,-0.2689,0.886
368,"b03",1.5388,0.5559,500,2.77,0.0059,0.05,0.4466,2.6311
368,"b13",0.2747,0.3525,500,0.78,0.4362,0.05,-0.4179,0.9673
368,"b23",0.1358,0.1538,500,0.88,0.3776,0.05,-0.1663,0.438
368,"b33",0.118,0.1456,500,0.81,0.4182,0.05,-0.1681,0.4041
368,"b43",-0.9006,0.4087,500,-2.2,0.028,0.05,-1.7036,-0.09762
368,"b53",0.3671,0.234,500,1.57,0.1172,0.05,-0.09255,0.8268
369,"b03",1.123,0.5998,500,1.87,0.0617,0.05,-0.05543,2.3014
369,"b13",-0.03103,0.4906,500,-0.06,0.9496,0.05,-0.995,0.9329
369,"b23",-0.05483,0.06497,500,-0.84,0.3992,0.05,-0.1825,0.07283
369,"b33",0.1335,0.1099,500,1.21,0.2251,0.05,-0.08243,0.3494
369,"b43",-0.379,0.2323,500,-1.63,0.1034,0.05,-0.8353,0.07735
369,"b53",0.1484,0.103,500,1.44,0.1504,0.05,-0.05401,0.3508
370,"b03",1.7962,0.4772,500,3.76,2e-04,0.05,0.8588,2.7337
370,"b13",0.105,0.4435,500,0.24,0.813,0.05,-0.7663,0.9763
370,"b23",-0.5397,0.2494,500,-2.16,0.0309,0.05,-1.0296,-0.04968
370,"b33",0.1422,0.2114,500,0.67,0.5015,0.05,-0.2732,0.5577
370,"b43",-0.8593,0.3431,500,-2.5,0.0126,0.05,-1.5335,-0.1852
370,"b53",0.5902,0.2555,500,2.31,0.0213,0.05,0.0883,1.0922
371,"b03",1.8266,0.5106,500,3.58,4e-04,0.05,0.8233,2.8298
371,"b13",0.2159,0.2777,500,0.78,0.4372,0.05,-0.3297,0.7615
371,"b23",0.03235,0.09628,500,0.34,0.737,0.05,-0.1568,0.2215
371,"b33",0.0565,0.09193,500,0.61,0.5391,0.05,-0.1241,0.2371
371,"b43",-0.6784,0.2751,500,-2.47,0.014,0.05,-1.219,-0.1378
371,"b53",0.1887,0.2023,500,0.93,0.3515,0.05,-0.2088,0.5862
372,"b03",2.2539,0.7506,500,3,0.0028,0.05,0.7793,3.7286
372,"b13",-0.2317,0.6171,500,-0.38,0.7075,0.05,-1.4441,0.9808
372,"b23",-0.1656,0.1408,500,-1.18,0.24,0.05,-0.4422,0.111
372,"b33",0.02681,0.1183,500,0.23,0.8208,0.05,-0.2056,0.2593
372,"b43",-0.8853,0.2707,500,-3.27,0.0011,0.05,-1.4172,-0.3535
372,"b53",0.3433,0.3797,500,0.9,0.3664,0.05,-0.4027,1.0892
373,"b03",2.5369,0.5929,500,4.28,"<.0001",0.05,1.3721,3.7017
373,"b13",-0.4197,0.4899,500,-0.86,"0.3920",0.05,-1.3822,0.5428
373,"b23",-0.5967,0.2472,500,-2.41,"0.0161",0.05,-1.0824,-0.111
373,"b33",0.1253,0.2476,500,0.51,"0.6131",0.05,-0.3611,0.6117
373,"b43",-1.2828,0.4265,500,-3.01,"0.0028",0.05,-2.1208,-0.4448
373,"b53",0.4479,0.2666,500,1.68,"0.0936",0.05,-0.076,0.9717
374,"b03",1.9796,0.4058,500,4.88,"<.0001",0.05,1.1824,2.7768
374,"b13",-0.06084,0.2446,500,-0.25,"0.8037",0.05,-0.5415,0.4198
374,"b23",-0.06462,0.1733,500,-0.37,"0.7094",0.05,-0.4051,0.2758
374,"b33",0.06702,0.141,500,0.48,"0.6347",0.05,-0.21,0.344
374,"b43",-0.8753,0.3499,500,-2.5,"0.0127",0.05,-1.5627,-0.1878
374,"b53",0.1129,0.1753,500,0.64,"0.5196",0.05,-0.2314,0.4573
375,"b03",1.999,0.5094,500,3.92,"<.0001",0.05,0.998,2.9999
375,"b13",-0.2491,0.3622,500,-0.69,"0.4920",0.05,-0.9606,0.4625
375,"b23",0.09334,0.1473,500,0.63,"0.5265",0.05,-0.196,0.3827
375,"b33",0.06088,0.1161,500,0.52,"0.6002",0.05,-0.1672,0.289
375,"b43",-0.9343,0.3437,500,-2.72,"0.0068",0.05,-1.6096,-0.259
375,"b53",0.09983,0.1179,500,0.85,"0.3974",0.05,-0.1318,0.3314
376,"b03",1.7275,0.5448,500,3.17,0.0016,0.05,0.6572,2.7977
376,"b13",0.187,0.4802,500,0.39,0.6972,0.05,-0.7564,1.1303
376,"b23",-0.1261,0.1016,500,-1.24,0.2149,0.05,-0.3257,0.07344
376,"b33",0.248,0.1272,500,1.95,0.0519,0.05,-0.002,0.498
376,"b43",-0.8078,0.3968,500,-2.04,0.0423,0.05,-1.5873,-0.0282
376,"b53",0.3154,0.1409,500,2.24,0.0256,0.05,0.03858,0.5923
377,"b03",1.7829,0.4259,500,4.19,"<.0001",0.05,0.9462,2.6197
377,"b13",0.44,0.3229,500,1.36,"0.1736",0.05,-0.1944,1.0744
377,"b23",-0.08024,0.1036,500,-0.77,"0.4389",0.05,-0.2837,0.1233
377,"b33",0.1331,0.1159,500,1.15,"0.2515",0.05,-0.09468,0.3609
377,"b43",-0.8372,0.3886,500,-2.15,"0.0317",0.05,-1.6008,-0.07367
377,"b53",0.2219,0.1292,500,1.72,"0.0865",0.05,-0.03192,0.4756
378,"b03",1.7607,0.5606,500,3.14,0.0018,0.05,0.6593,2.8622
378,"b13",-0.7158,0.5281,500,-1.36,0.1759,0.05,-1.7535,0.3218
378,"b23",-0.1848,0.1909,500,-0.97,0.3336,0.05,-0.5598,0.1903
378,"b33",-0.0736,0.2163,500,-0.34,0.7338,0.05,-0.4986,0.3514
378,"b43",-0.4419,0.3517,500,-1.26,0.2095,0.05,-1.1328,0.249
378,"b53",0.6445,0.2899,500,2.22,0.0266,0.05,0.07497,1.214
379,"b03",1.4705,0.5637,500,2.61,0.0094,0.05,0.363,2.5779
379,"b13",0.3112,0.3996,500,0.78,0.4366,0.05,-0.474,1.0963
379,"b23",0.03966,0.3086,500,0.13,0.8978,0.05,-0.5667,0.646
379,"b33",0.08222,0.122,500,0.67,0.5007,0.05,-0.1575,0.322
379,"b43",-0.7252,0.3571,500,-2.03,0.0428,0.05,-1.4268,-0.02368
379,"b53",0.05338,0.1645,500,0.32,0.7457,0.05,-0.2699,0.3766
380,"b03",2.6289,0.5599,500,4.7,"<.0001",0.05,1.5289,3.729
380,"b13",0.6682,0.5193,500,1.29,"0.1988",0.05,-0.3522,1.6885
380,"b23",-0.2107,0.3009,500,-0.7,"0.4841",0.05,-0.8018,0.3804
380,"b33",0.147,0.2571,500,0.57,"0.5676",0.05,-0.3581,0.6522
380,"b43",-1.5687,0.4943,500,-3.17,"0.0016",0.05,-2.5398,-0.5977
380,"b53",1.2431,0.366,500,3.4,"0.0007",0.05,0.5239,1.9622
381,"b03",1.2846,0.5596,500,2.3,0.0221,0.05,0.1852,2.3839
381,"b13",0.9994,0.4419,500,2.26,0.0241,0.05,0.1312,1.8677
381,"b23",-0.3168,0.2294,500,-1.38,0.168,0.05,-0.7675,0.134
381,"b33",-0.06612,0.2025,500,-0.33,0.7441,0.05,-0.4639,0.3317
381,"b43",-1.6153,0.4309,500,-3.75,2e-04,0.05,-2.462,-0.7686
381,"b53",0.3366,0.223,500,1.51,0.1318,0.05,-0.1016,0.7748
382,"b03",1.2602,0.6193,500,2.03,0.0424,0.05,0.04339,2.477
382,"b13",0.6552,0.5914,500,1.11,0.2685,0.05,-0.5068,1.8172
382,"b23",0.1342,0.2175,500,0.62,0.5375,0.05,-0.2931,0.5616
382,"b33",-0.06849,0.1641,500,-0.42,0.6765,0.05,-0.3908,0.2539
382,"b43",-0.8183,0.3079,500,-2.66,0.0081,0.05,-1.4232,-0.2133
382,"b53",0.03623,0.1483,500,0.24,0.8071,0.05,-0.2551,0.3275
383,"b03",2.4266,0.5298,500,4.58,"<.0001",0.05,1.3857,3.4675
383,"b13",-0.04779,0.2393,500,-0.2,"0.8418",0.05,-0.518,0.4224
383,"b23",-0.1268,0.107,500,-1.19,"0.2364",0.05,-0.337,0.08335
383,"b33",-0.07007,0.1093,500,-0.64,"0.5219",0.05,-0.2849,0.1447
383,"b43",-1.002,0.3352,500,-2.99,"0.0029",0.05,-1.6606,-0.3435
383,"b53",0.1474,0.1814,500,0.81,"0.4167",0.05,-0.2089,0.5038
384,"b03",1.4541,0.6667,500,2.18,0.0296,0.05,0.1442,2.7639
384,"b13",0.2152,0.7486,500,0.29,0.7738,0.05,-1.2556,1.6861
384,"b23",-0.03519,0.1124,500,-0.31,0.7544,0.05,-0.256,0.1856
384,"b33",0.1533,0.1032,500,1.48,0.1382,0.05,-0.04953,0.3561
384,"b43",-0.648,0.3556,500,-1.82,0.069,0.05,-1.3466,0.0506
384,"b53",0.1329,0.2592,500,0.51,0.6083,0.05,-0.3763,0.6421
385,"b03",1.3572,0.6182,500,2.2,0.0286,0.05,0.1427,2.5717
385,"b13",-0.1045,0.3656,500,-0.29,0.7751,0.05,-0.8229,0.6139
385,"b23",-0.1867,0.2168,500,-0.86,0.3894,0.05,-0.6126,0.2391
